join_key,timestamp,value_pressure,value_speed,value_temperature
1,2025-01-01,1.0291341728297814,92.59622934267192,11.42080408722429
2,2025-01-02,0.8795482146276863,103.90026502814956,7.269119367717154
3,2025-01-03,1.0187815377964005,102.54698346510966,10.79051806490302
4,2025-01-04,0.953415619321446,91.60238841226364,16.586386826014028
5,2025-01-05,1.1021128965535374,96.14345875440108,18.53978009890954
6,2025-01-06,1.0425676048688168,109.05721967354891,22.72804061096808
7,2025-01-07,1.1088898751746403,96.1857441428048,18.859667709932943
8,2025-01-08,1.1082449526029885,96.72839382708588,22.641150293879534
9,2025-01-09,1.0208489116056063,111.3596001470214,14.335951104612557
10,2025-01-10,1.0174033229821255,84.55485825804557,22.63354062880468
11,2025-01-11,0.9588608393305436,100.54685045344418,10.47817225386387
12,2025-01-12,0.9079666143233204,94.28093694608638,24.731257201276115
13,2025-01-13,1.1219256694236248,107.411310531061,26.69366864000001
14,2025-01-14,1.0755778237576386,93.6243164399096,13.178939430155255
15,2025-01-15,0.837148609439219,118.66492205560884,27.637378700855905
16,2025-01-16,1.1504012577434843,95.40842871373388,23.288028879276848
17,2025-01-17,0.9575459224093548,99.310445227816,13.819262490412084
18,2025-01-18,0.9739635594019842,91.19087775374224,21.46529080004729
19,2025-01-19,1.021292159404807,90.87455583043337,16.272322657308116
20,2025-01-20,1.0482798589782971,104.5140909580674,20.517055798533686
21,2025-01-21,0.9160775162813248,87.02594493198596,20.115260268966207
22,2025-01-22,0.9940743321949989,101.1473812797988,22.227350518008706
23,2025-01-23,0.9187178337984075,104.20843793201004,26.59213629374884
24,2025-01-24,1.1106721234268904,106.52695735144026,16.534438957437835
25,2025-01-25,1.0182950577284418,96.81694108063192,20.231479811580183
26,2025-01-26,0.8917403457823426,94.70420782048264,20.4811205914142
27,2025-01-27,1.053852403956201,107.36365010184146,20.17697476143513
28,2025-01-28,1.0642257793554923,107.351242097624,28.04390300193837
29,2025-01-29,1.1281726829623773,120.50772250591604,19.081982567714185
30,2025-01-30,0.9415882366466586,107.89496198512518,26.245831566660005
31,2025-01-31,0.829256178011843,120.44637457483994,20.64431966848416
32,2025-02-01,1.0246137956449877,96.59645841762674,11.90165319804702
33,2025-02-02,1.104294733085271,99.47643586223153,22.79182113679971
34,2025-02-03,0.8496145992441283,122.84306911402987,26.57813084107909
35,2025-02-04,1.0870757103691402,89.34544649449647,29.865197727648365
36,2025-02-05,0.7817067728025353,81.66152133730712,27.15405495143264
37,2025-02-06,1.2513271139780784,100.28612196170992,20.492286548116173
38,2025-02-07,0.877875608083639,92.4227899107024,21.38922821538572
39,2025-02-08,1.0582825805156928,95.37135251524018,15.534019164304675
40,2025-02-09,0.8942699400603298,103.7764955235031,24.78158107897532
41,2025-02-10,1.0790812026868608,87.07962508169501,19.875156136890933
42,2025-02-11,0.778621271087904,105.907140182746,21.02781832295999
43,2025-02-12,1.1011683159203074,98.5291453538768,22.611070511490617
44,2025-02-13,1.062710921629985,111.87751181427356,18.120824617237897
45,2025-02-14,1.0076141143833148,97.96018321236906,16.367678945623524
46,2025-02-15,0.932078975378921,115.6857322986035,14.848658007140736
47,2025-02-16,1.0079883227878506,110.02441209366282,24.594782692875366
48,2025-02-17,1.1912987971994786,107.36729797909884,13.565983091556472
49,2025-02-18,1.044259016077033,91.18296593965832,15.048919613664513
50,2025-02-19,1.0538892787676135,97.08712515566236,15.090510949576997
51,2025-02-20,1.0384308335030477,96.70151090416874,20.16377610418892
52,2025-02-21,0.9258582229325912,105.9225147693399,8.387050093178484
53,2025-02-22,0.9858635224211372,103.61813951179082,16.410895182984966
54,2025-02-23,0.9319768303335552,92.10857938311727,26.09546614809557
55,2025-02-24,1.0527082587312195,132.5815658675459,32.269009406670264
56,2025-02-25,1.0873886390296197,87.59353126726204,22.027788531061333
57,2025-02-26,1.0136716318995287,83.6097708863423,16.787373801396956
58,2025-02-27,1.0489468022183392,80.90750001920107,19.10115450735127
59,2025-02-28,0.8579687338841422,117.18047983126088,12.504175381979614
60,2025-03-01,0.990283729462775,91.46376167884593,14.295271263500702
61,2025-03-02,0.9277199669082148,107.16896876998165,12.490497077885514
62,2025-03-03,1.221586352776223,88.81864138535367,22.98444548312905
63,2025-03-04,1.0036194847297202,115.082039060335,12.96993016457596
64,2025-03-05,0.8928581788790765,106.69369429226148,25.32457181849188
65,2025-03-06,0.8719883969128549,101.48678461250046,29.462982087758675
66,2025-03-07,0.9838401837469356,102.69259582870416,14.369209594460486
67,2025-03-08,0.948440586816375,103.5768747436249,30.365721669603865
68,2025-03-09,1.030413469944653,100.1815179118976,13.029025285525982
69,2025-03-10,1.080367397773833,83.27457503171372,15.852456360143488
70,2025-03-11,0.970769839410072,96.70760810100198,16.151615170359733
71,2025-03-12,1.1702220477240133,115.33037110474812,21.340113883339
72,2025-03-13,0.919242285956448,88.8927565456455,18.76783048356112
73,2025-03-14,0.9817894160434224,104.51424743752236,14.42185091548076
74,2025-03-15,0.9458187537291768,96.36668534916971,20.28610902764262
75,2025-03-16,1.0676764319147676,91.04364856286988,16.409596101133697
76,2025-03-17,0.9889716643473524,95.5775576703879,20.21238928749315
77,2025-03-18,0.9750082808703644,91.42301769171566,13.552438095978935
78,2025-03-19,1.088493724887705,107.18861267235044,22.77439632238744
79,2025-03-20,1.0121553667827412,101.60481038355752,24.416604767865017
80,2025-03-21,1.0003933078303209,81.95761312798754,18.891984385435435
81,2025-03-22,1.0677264115327296,101.79407932346372,21.57521934302921
82,2025-03-23,1.0828940422318525,90.03169017807231,22.990596899133767
83,2025-03-24,1.0280161281487386,96.75841506972988,31.63298628621776
84,2025-03-25,0.8145582508934185,95.0888427772058,27.882685866921264
85,2025-03-26,0.9306397389683058,95.14425363762824,26.37990716935695
86,2025-03-27,1.2216909683686148,106.30596829544936,32.950021284804485
87,2025-03-28,1.012185610300375,95.8116739645407,21.519832255480484
88,2025-03-29,0.9821419794452472,93.82139465665712,27.402533290545573
89,2025-03-30,1.1368387139999494,96.85273305138732,20.300367214653303
90,2025-03-31,0.9807256483182892,102.56565972013874,17.583971897832782
91,2025-04-01,1.066429874085466,105.8237455476733,16.06244219302755
92,2025-04-02,1.048178835434003,83.98483165124668,24.276697163169818
93,2025-04-03,1.0265919271911246,94.87120385845226,23.95692375768377
94,2025-04-04,1.106338671317266,104.9095088035593,25.305089159599625
95,2025-04-05,1.0595950449364442,122.99896189617192,21.26177162842233
96,2025-04-06,0.92312724002549,100.38075789974602,11.23030215004212
97,2025-04-07,1.1013982246490972,105.40488259740522,21.50900447365217
98,2025-04-08,1.0474091071328555,109.124980360194,18.40583974235642
99,2025-04-09,1.0183181079283905,89.22115200712551,29.04192882397961
100,2025-04-10,0.8851287592871773,103.6757712374869,17.56986346110521
